disbursed_amount,asset_cost,branch_id,Employment.Type,DisbursalDate,State_ID,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PRI.NO.OF.ACCTS,PRI.CURRENT.BALANCE,SEC.NO.OF.ACCTS,PRIMARY.INSTAL.AMT,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default,Age,marital status
36439,65780,79,Salaried,14/10/2018,18,0,0,721,1,9381,0,0,0,1yrs 2mon,0,0,36,Divorced
35439,74360,5,Salaried,26/10/2018,9,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,31,Married
51303,73551,5,Salaried,31/10/2018,9,0,0,756,4,389509,0,14440,0,9yrs 5mon,0,0,59,Married
61447,70639,138,Salaried,11/09/2018,9,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,29,Married
63882,74512,5,Salaried,23/10/2018,9,0,0,738,6,78793,0,5647,0,3yrs 3mon,6,0,51,Married
56813,67088,138,Salaried,17/08/2018,9,0,0,300,1,36970,0,833,0,3yrs 7mon,2,0,45,Married
61947,80371,5,Self employed,30/09/2018,9,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,39,Married
47349,55825,153,Self employed,01/08/2018,11,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,38,Divorced
48849,63440,153,Self employed,16/10/2018,11,0,0,836,1,0,0,0,0,2yrs 0mon,0,0,60,Divorced
51303,58590,153,Self employed,18/08/2018,11,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,28,Divorced
57259,66976,153,Self employed,30/10/2018,11,0,0,606,1,0,0,0,0,2yrs 6mon,0,0,?,Divorced
29381,42872,160,Self employed,10/09/2018,15,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,30,Divorced
40402,58391,160,Self employed,31/08/2018,1,0,0,737,2,14627,0,5157,0,3yrs 0mon,0,1,53,Single
56459,67404,3,Self employed,31/10/2018,1,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,48,Single
44205,58770,160,Salaried,15/09/2018,1,0,0,0,0,0,0,0,0,0yrs 0mon,1,1,31,Single
53503,63094,3,Self employed,29/10/2018,15,0,0,15,1,7990,0,1142,0,0yrs 1mon,0,1,36,Divorced
53003,68351,3,Self employed,31/10/2018,1,0,0,300,2,9056,0,2708,1,0yrs 5mon,0,1,59,Single
70337,92646,160,Self employed,10/08/2018,1,0,0,825,2,0,0,3073,0,0yrs 9mon,0,1,43,Single
33284,43892,160,Self employed,21/09/2018,1,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,35,Single
56759,65050,3,Self employed,15/10/2018,1,0,0,427,4,2870,0,4302,0,2yrs 4mon,0,0,37,Single
40294,67155,3,Salaried,23/10/2018,1,0,0,710,3,14694,0,6080,0,0yrs 8mon,2,1,29,Single
75679,106827,160,Salaried,14/09/2018,1,0,0,666,10,24951,0,6208,1,2yrs 1mon,0,0,40,Single
55459,63532,3,Self employed,30/10/2018,15,0,0,625,53,5464381,1,249077,0,7yrs 0mon,3,0,58,Divorced
52703,66966,3,Self employed,29/10/2018,1,0,0,738,3,5244,0,3827,0,0yrs 9mon,0,0,58,Single
95419,159499,160,Self employed,12/09/2018,1,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,36,Single
83033,113648,3,Self employed,08/10/2018,1,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,44,Single
50503,66720,3,Salaried,25/10/2018,1,0,0,15,1,5621,0,1182,0,0yrs 1mon,0,1,33,Single
47774,62910,105,Salaried,19/09/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,33,Married
44509,58635,105,Salaried,29/10/2018,6,0,0,613,6,60538,0,8567,0,1yrs 8mon,1,1,50,Married
52478,68930,105,Salaried,23/10/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,27,Married
41830,55200,105,Salaried,08/10/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,53,Married
39184,51770,105,Salaried,17/10/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,31,Married
51302,67610,105,Salaried,14/09/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,52,Married
47774,62910,105,Salaried,25/09/2018,6,0,0,845,3,0,0,1584,0,2yrs 3mon,0,0,48,Married
69857,99630,105,Salaried,22/10/2018,6,0,0,300,5,213035,0,11667,0,7yrs 3mon,1,1,41,Married
36505,48320,105,Salaried,15/09/2018,6,0,0,18,5,0,0,0,0,1yrs 1mon,0,0,44,Married
52478,68930,105,Salaried,26/10/2018,6,0,0,432,16,83661,0,21394,0,2yrs 5mon,0,0,39,Married
52478,68930,105,Salaried,17/10/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,37,Married
44509,58635,105,Salaried,22/10/2018,6,0,0,763,5,0,0,3840,0,1yrs 0mon,0,0,56,Married
52478,68930,105,Salaried,23/10/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,32,Married
52703,68930,105,Salaried,16/10/2018,6,0,0,681,1,7370,0,0,0,0yrs 5mon,1,1,44,Married
65894,86950,105,Salaried,06/08/2018,6,0,0,737,2,315900,0,0,0,1yrs 9mon,0,0,41,Married
65894,86950,105,Salaried,08/08/2018,6,0,0,728,6,13000,0,10261,0,7yrs 2mon,0,0,42,Married
47774,62910,105,Salaried,26/09/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,31,Married
52703,68930,105,Salaried,21/10/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,39,Married
52478,68930,105,Salaried,22/10/2018,6,0,0,636,10,2000,0,10502,1,3yrs 2mon,0,0,42,Married
43821,58075,105,Salaried,16/08/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,46,Married
39894,51373,142,Self employed,16/10/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,38,Divorced
70817,97121,142,Salaried,21/09/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,30,Divorced
47849,65227,142,Self employed,18/10/2018,16,0,0,300,5,226646,2,10689,1,3yrs 4mon,1,0,33,Divorced
43894,61176,3,Self employed,13/08/2018,16,0,0,738,1,75342,0,0,0,4yrs 2mon,1,0,53,Divorced
48783,64727,142,Self employed,16/10/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,38,Divorced
54159,66026,142,Self employed,26/10/2018,16,0,0,684,5,627857,0,11571,0,4yrs 0mon,0,0,38,Divorced
50303,67010,142,Self employed,22/10/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,1,0,44,Divorced
53803,65193,142,Salaried,15/10/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,33,Divorced
58227,71995,142,Self employed,13/10/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,1,1,49,Divorced
53164,63860,101,Self employed,07/09/2018,15,0,0,723,8,52202,0,0,0,1yrs 4mon,0,0,41,Divorced
46742,65287,101,Salaried,30/08/2018,15,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,29,Divorced
24141,59597,101,Salaried,28/08/2018,15,0,0,771,1,988619,3,8617,0,1yrs 7mon,0,0,51,Divorced
51723,66871,101,Salaried,22/10/2018,15,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,48,Divorced
48783,71397,101,Salaried,17/10/2018,15,0,0,741,8,1168586,0,13328,0,0yrs 6mon,0,1,32,Divorced
30841,63860,101,Self employed,20/08/2018,15,0,0,817,4,0,0,0,0,4yrs 4mon,0,0,48,Divorced
42639,61776,101,Salaried,22/08/2018,15,0,0,631,5,348451,1,7136,0,4yrs 10mon,0,0,60,Divorced
55013,68817,100,Salaried,23/10/2018,15,0,0,547,6,24255,0,1629,1,2yrs 3mon,0,0,42,Divorced
59447,68682,100,Self employed,24/10/2018,15,0,0,300,9,1597376,0,16800,4,1yrs 1mon,1,1,51,Divorced
44349,61865,100,Salaried,16/08/2018,15,0,0,615,1,0,0,0,0,2yrs 1mon,0,0,32,Divorced
33484,72312,100,Self employed,24/10/2018,15,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,29,Divorced
50303,68331,100,Self employed,25/08/2018,15,0,0,300,4,10583,0,2586,0,11yrs 3mon,0,0,50,Divorced
51303,76467,100,Self employed,24/10/2018,15,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,52,Divorced
58259,70934,100,Self employed,29/10/2018,15,0,0,738,3,5084,0,1232,0,0yrs 6mon,0,0,35,Divorced
51578,59560,100,Self employed,15/09/2018,15,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,41,Divorced
82586,99890,100,Self employed,25/10/2018,15,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,32,Divorced
36641,63938,100,Self employed,21/08/2018,15,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,33,Divorced
56259,72361,100,Self employed,26/10/2018,15,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,32,Divorced
53513,61865,100,Salaried,24/08/2018,15,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,46,Divorced
45300,74591,63,Self employed,21/10/2018,10,0,0,836,1,0,0,0,0,1yrs 9mon,0,0,38,Married
46349,70289,63,Self employed,23/08/2018,10,0,0,486,1,240973,0,0,0,3yrs 5mon,0,1,44,Married
54300,65589,63,Self employed,30/08/2018,10,0,0,738,2,22133,0,2550,0,0yrs 11mon,1,0,41,Married
59259,75650,63,Salaried,21/10/2018,10,0,0,708,7,293196,0,6900,0,3yrs 3mon,0,0,56,Married
57300,72053,63,Salaried,18/09/2018,10,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,34,Married
39300,72869,63,Self employed,31/10/2018,10,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,32,Married
38300,55029,63,Self employed,12/08/2018,10,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,34,Married
48300,67276,63,Self employed,25/09/2018,10,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,34,Married
53300,72053,63,Self employed,21/09/2018,10,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,36,Married
24300,58700,63,Self employed,30/08/2018,10,0,0,441,1,10646,0,1190,0,2yrs 0mon,0,0,37,Married
46300,65589,63,Self employed,10/09/2018,10,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,41,Married
77566,102060,260,Salaried,19/10/2018,8,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,41,Married
82269,114892,260,Salaried,29/08/2018,8,0,0,0,0,0,0,0,0,0yrs 0mon,1,0,37,Married
56333,74600,260,Salaried,16/10/2018,8,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,60,Married
39074,53400,260,Salaried,30/10/2018,8,0,0,472,18,736290,0,245000,1,2yrs 0mon,0,0,31,Married
84850,111100,260,Salaried,25/09/2018,8,0,0,379,2,701953,0,19751,1,1yrs 4mon,0,1,32,Married
71045,93100,260,Salaried,29/09/2018,8,0,0,15,6,50000,0,66901,0,3yrs 2mon,0,0,51,Married
34939,48147,260,Salaried,31/08/2018,8,0,0,800,8,0,0,0,0,1yrs 8mon,0,0,49,Married
70623,110699,260,Salaried,11/08/2018,8,0,0,593,2,187377,0,6769,0,4yrs 3mon,0,0,29,Married
64809,85061,260,Salaried,04/08/2018,8,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,43,Married
51302,68400,260,Salaried,12/09/2018,8,0,0,708,4,37564,0,19000,0,0yrs 10mon,0,0,?,Married
45979,64300,260,Salaried,10/10/2018,8,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,36,Married
63013,85061,260,Salaried,14/08/2018,8,0,0,300,3,91594,0,66320,0,7yrs 6mon,0,0,32,Married
62047,71436,13,Salaried,24/08/2018,8,0,0,710,3,196957,0,3960,0,0yrs 8mon,5,1,43,Married
62413,76450,13,Salaried,01/08/2018,8,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,29,Married
64382,73600,13,Salaried,24/08/2018,8,0,0,738,4,56988,0,4490,0,0yrs 10mon,0,0,42,Married
57259,73500,13,Self employed,28/08/2018,8,0,0,738,2,18329,0,1740,0,2yrs 0mon,0,0,40,Married
62213,80500,13,Salaried,10/09/2018,8,0,0,680,11,56811,0,0,0,1yrs 2mon,0,0,34,Married
63932,74950,13,Salaried,21/09/2018,8,0,0,673,17,115525,1,186660,0,3yrs 0mon,0,0,50,Married
68669,106912,13,Salaried,20/10/2018,8,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,29,Married
42110,54558,70,Self employed,27/10/2018,4,0,0,635,1,316879,0,0,0,0yrs 7mon,0,0,41,Single
48649,64858,70,Self employed,03/09/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,33,Single
48595,62402,70,Self employed,26/10/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,45,Single
50128,64500,70,Self employed,29/10/2018,4,0,0,392,1,13430,0,0,0,2yrs 5mon,0,1,42,Single
54013,70456,70,Self employed,04/09/2018,4,0,0,737,1,39453,0,0,0,0yrs 7mon,0,0,50,Single
40744,58743,70,Self employed,10/10/2018,4,0,0,15,1,11999,0,1500,0,0yrs 0mon,1,1,38,Single
35625,46100,70,Self employed,30/10/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,27,Single
50128,64402,70,Self employed,24/10/2018,4,0,0,544,1,0,0,0,0,1yrs 2mon,0,1,54,Single
30034,67736,70,Self employed,07/09/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,42,Single
49578,75549,70,Self employed,28/08/2018,4,0,0,378,1,5593,0,0,0,4yrs 11mon,1,0,59,Single
47845,58500,70,Self employed,29/08/2018,4,0,0,738,1,4164,0,0,0,0yrs 4mon,0,1,36,Single
38989,62000,70,Self employed,30/10/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,36,Single
61497,74800,70,Self employed,25/10/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,?,Single
60147,75549,82,Salaried,17/09/2018,19,0,0,648,5,21647,0,0,0,1yrs 3mon,0,0,30,Divorced
51703,79917,82,,11/08/2018,19,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,27,Divorced
51103,75549,82,Self employed,18/09/2018,19,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,35,Divorced
37000,85386,82,Self employed,20/09/2018,19,0,0,681,1,90598,0,97000,0,0yrs 11mon,0,0,33,Divorced
64213,81514,82,Self employed,31/08/2018,19,0,0,17,1,65000,0,0,0,0yrs 0mon,0,0,36,Divorced
37000,84076,82,Self employed,19/09/2018,19,0,0,528,1,295021,0,6049,0,8yrs 7mon,1,1,36,Divorced
59913,72588,82,Salaried,04/09/2018,19,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,31,Divorced
70023,88759,82,Self employed,25/09/2018,19,1,0,738,3,9030,0,0,0,0yrs 11mon,0,0,31,Divorced
48549,68605,82,Self employed,25/10/2018,19,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,30,Divorced
67482,79159,82,Salaried,17/10/2018,19,0,0,710,3,19839,0,0,0,0yrs 8mon,0,0,52,Divorced
64282,82300,82,Self employed,30/08/2018,19,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,39,Divorced
75751,87324,82,Self employed,26/10/2018,19,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,59,Divorced
54759,75130,82,Salaried,29/08/2018,19,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,29,Divorced
35739,48564,82,Self employed,19/09/2018,19,0,0,811,5,0,0,616885,0,1yrs 10mon,0,0,46,Divorced
97490,136075,82,,16/10/2018,19,0,0,0,0,0,0,0,0,0yrs 0mon,2,1,27,Divorced
66282,85238,82,Self employed,12/09/2018,19,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,32,Divorced
65482,85824,82,Self employed,30/10/2018,19,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,39,Divorced
37000,82551,82,Salaried,22/10/2018,19,0,0,830,1,0,0,8800,0,1yrs 11mon,0,0,28,Divorced
89979,120579,82,,24/10/2018,19,0,0,719,13,127500,0,357246,0,4yrs 1mon,0,0,27,Divorced
95090,128836,82,Salaried,24/08/2018,19,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,30,Divorced
59498,75851,82,Self employed,26/09/2018,19,0,0,647,13,55965,0,316748,1,2yrs 0mon,0,0,44,Divorced
45389,68326,8,Self employed,30/08/2018,3,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,32,Single
61433,78926,8,Self employed,12/10/2018,3,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,45,Single
19654,61550,8,Self employed,10/10/2018,3,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,34,Single
50998,67550,8,Self employed,29/08/2018,3,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,44,Single
57313,70993,8,Self employed,22/10/2018,3,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,49,Single
47078,73856,8,Self employed,31/08/2018,3,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,29,Single
13914,75900,8,Self employed,31/10/2018,3,0,0,774,1,0,0,0,0,3yrs 0mon,0,0,48,Single
44349,73900,8,Self employed,04/10/2018,3,0,0,640,1,0,0,0,0,6yrs 2mon,0,0,42,Single
42014,75500,8,Self employed,14/09/2018,3,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,38,Single
42810,77900,8,Self employed,20/10/2018,3,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,38,Single
29364,63400,8,Self employed,26/10/2018,3,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,37,Single
37014,61550,8,Self employed,27/09/2018,3,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,60,Single
53660,63530,259,Self employed,15/09/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,50,Divorced
55013,68279,259,Self employed,14/09/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,47,Divorced
34769,70282,259,Salaried,24/10/2018,16,0,0,717,1,174311,0,0,0,1yrs 11mon,0,0,39,Divorced
55348,63859,259,Self employed,30/08/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,1,0,39,Divorced
50758,68279,259,Self employed,19/09/2018,16,0,0,18,1,0,0,0,0,1yrs 8mon,0,1,58,Divorced
58178,68132,259,Self employed,17/10/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,44,Divorced
53982,62769,259,Salaried,13/09/2018,16,0,0,300,1,0,0,2157,0,0yrs 10mon,0,0,36,Divorced
53863,72208,259,Salaried,25/10/2018,16,0,0,785,6,11893,0,7856,0,2yrs 6mon,0,0,60,Divorced
52205,63895,259,Self employed,14/10/2018,16,0,0,544,3,10490,0,1615,1,0yrs 11mon,0,1,?,Divorced
51603,59610,259,Self employed,31/08/2018,16,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,30,Divorced
54643,63895,259,Salaried,29/10/2018,16,0,0,300,46,2074252,0,157116,0,13yrs 11mon,0,1,?,Divorced
41094,68279,259,Self employed,20/09/2018,16,0,0,300,7,6019933,0,3490,1,4yrs 7mon,1,0,43,Divorced
40694,62672,259,Salaried,10/09/2018,16,0,0,763,2,9163,0,0,0,0yrs 9mon,0,0,57,Divorced
62263,79431,70,Self employed,19/10/2018,4,0,0,300,4,7252,0,3173,0,2yrs 1mon,0,0,44,Single
51628,72139,70,Salaried,05/09/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,36,Single
59597,71906,70,Self employed,21/10/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,49,Single
48799,67982,70,Salaried,10/09/2018,4,0,0,825,3,0,0,0,0,1yrs 0mon,0,0,50,Single
63197,71926,70,Self employed,16/10/2018,4,0,0,614,3,4404,0,2604,1,3yrs 8mon,0,0,49,Single
48988,63383,74,Salaried,26/09/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,53,Single
60471,91200,74,Salaried,30/08/2018,4,0,0,16,1,0,0,0,0,1yrs 0mon,0,1,46,Single
43420,56785,74,Salaried,16/08/2018,4,1,0,0,0,0,0,0,0,0yrs 0mon,0,0,29,Single
63644,75879,74,Salaried,21/10/2018,4,0,0,709,4,98550,0,4283,1,1yrs 7mon,0,0,33,Single
48988,66566,74,Salaried,11/10/2018,4,0,0,825,1,0,0,1371,0,0yrs 7mon,1,0,37,Single
44477,63194,74,Salaried,21/10/2018,4,0,0,596,13,1327452,0,18012,0,4yrs 4mon,1,0,51,Single
49173,65735,74,Salaried,31/08/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,41,Single
51553,67194,74,Salaried,31/10/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,35,Single
44599,60897,74,Salaried,21/10/2018,4,0,0,763,2,1456,0,2880,0,0yrs 7mon,1,0,36,Single
48988,64285,74,Salaried,18/09/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,1,0,29,Single
44981,61310,74,Salaried,23/10/2018,4,0,0,832,7,0,0,0,0,0yrs 3mon,0,0,46,Single
42954,56785,74,Salaried,11/08/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,33,Single
51153,64775,74,Salaried,21/09/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,1,0,33,Single
40436,57295,74,Salaried,03/09/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,38,Single
40144,61310,74,Salaried,25/10/2018,4,0,0,676,5,1745,0,3097,1,0yrs 7mon,0,0,31,Single
44409,68466,74,Salaried,07/09/2018,4,0,0,630,3,0,0,1472,0,1yrs 4mon,0,0,49,Single
44594,58464,74,Salaried,30/08/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,43,Single
50089,76023,70,Salaried,21/10/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,3,0,38,Single
57371,76040,70,Salaried,22/10/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,45,Single
63013,77143,5,Salaried,29/10/2018,9,0,0,763,2,300,0,3600,0,2yrs 10mon,0,1,52,Married
61073,70666,5,Self employed,16/08/2018,9,0,0,300,2,11258,0,3035,0,2yrs 7mon,0,0,42,Married
53403,79362,5,Salaried,24/10/2018,9,0,0,16,1,0,0,0,0,0yrs 11mon,1,0,42,Married
59133,68498,5,Self employed,04/08/2018,9,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,41,Married
56213,65000,67,Salaried,17/09/2018,6,0,0,300,6,39340,0,0,0,7yrs 4mon,0,1,45,Married
51403,67700,67,Salaried,11/10/2018,6,0,0,825,2,16619,0,2981,0,1yrs 2mon,0,0,47,Married
50603,61750,67,Salaried,14/09/2018,6,0,0,455,11,2436744,0,17367,0,8yrs 9mon,0,0,50,Married
50678,60700,67,Salaried,06/09/2018,6,0,0,613,1,570000,0,0,0,0yrs 4mon,1,1,42,Married
47549,64100,67,Salaried,16/10/2018,6,0,0,738,3,15592,0,0,0,2yrs 7mon,0,1,42,Married
53813,65500,67,Salaried,26/10/2018,6,0,0,16,1,0,0,0,0,0yrs 0mon,2,1,39,Married
57213,66000,67,Salaried,27/09/2018,6,0,0,0,0,0,0,0,0,0yrs 0mon,1,0,56,Married
37639,64050,67,,23/09/2018,6,0,0,300,4,30219,0,2109,1,3yrs 11mon,0,1,26,Married
43429,59849,202,Self employed,20/08/2018,18,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,32,Divorced
56259,67088,202,Salaried,17/10/2018,18,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,57,Divorced
41362,68221,202,Self employed,30/08/2018,18,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,29,Divorced
45849,64674,202,Self employed,29/10/2018,18,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,43,Divorced
57759,69562,202,Self employed,11/10/2018,18,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,38,Divorced
42494,74891,202,Salaried,24/08/2018,18,1,0,0,0,0,0,0,0,0yrs 0mon,0,0,51,Divorced
47145,65905,202,Self employed,09/08/2018,18,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,52,Divorced
62213,74020,202,Self employed,21/10/2018,18,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,33,Divorced
61213,69333,202,Salaried,17/10/2018,18,0,0,300,4,154646,0,8779,1,6yrs 5mon,0,0,56,Divorced
52703,70184,202,Salaried,27/09/2018,18,0,0,15,5,161899,1,0,0,2yrs 7mon,0,0,34,Divorced
55259,64613,202,Self employed,29/10/2018,18,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,32,Divorced
57013,69333,202,Self employed,15/10/2018,18,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,52,Divorced
41394,59312,202,Salaried,26/10/2018,18,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,32,Divorced
52803,70693,202,Salaried,18/10/2018,18,0,0,708,3,80027,0,0,0,0yrs 7mon,0,0,48,Divorced
49763,66992,202,Self employed,08/09/2018,18,0,0,376,3,40540,4,0,1,12yrs 8mon,0,0,55,Divorced
53194,65108,136,Self employed,24/09/2018,8,0,0,592,2,40248,0,2773,1,3yrs 1mon,0,0,44,Married
54613,68470,18,Salaried,29/10/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,33,Single
42994,71260,18,Self employed,22/09/2018,4,0,0,738,3,15200,0,0,0,1yrs 1mon,0,0,?,Single
50178,68116,18,Self employed,28/09/2018,4,0,0,300,5,0,0,3450,0,3yrs 0mon,0,1,58,Single
65482,79004,18,Salaried,19/10/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,2,1,46,Single
42794,71771,18,Salaried,30/08/2018,4,0,0,825,1,0,0,1642,0,0yrs 7mon,0,1,29,Single
50478,65002,18,Salaried,08/08/2018,4,0,0,730,5,18384,0,1537,0,9yrs 11mon,0,1,37,Single
47749,71771,18,Self employed,30/08/2018,4,0,0,679,13,19244,0,0,0,1yrs 7mon,0,0,49,Single
38039,70639,18,Self employed,31/10/2018,4,0,0,16,2,0,0,0,0,4yrs 4mon,0,0,60,Single
56413,75894,18,Self employed,20/09/2018,4,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,38,Single
36839,65003,18,Self employed,03/09/2018,4,0,0,825,1,0,0,0,0,1yrs 1mon,0,0,54,Single
53778,61378,62,Self employed,22/08/2018,11,0,0,706,3,0,0,1333,1,2yrs 4mon,8,1,52,Divorced
40574,56806,62,Self employed,29/09/2018,11,0,0,0,0,0,0,0,0,0yrs 0mon,0,1,44,Divorced
55859,63339,62,Self employed,05/10/2018,11,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,54,Divorced
36639,62245,62,Self employed,22/10/2018,11,0,0,669,5,938420,0,5367,0,0yrs 8mon,0,1,28,Divorced
58159,66045,62,Self employed,25/09/2018,11,0,0,706,1,299822,0,0,0,3yrs 6mon,0,0,44,Divorced
51703,64266,62,Salaried,25/09/2018,11,0,0,0,0,0,0,0,0,0yrs 0mon,0,0,45,Divorced
39139,65619,62,Salaried,23/10/2018,11,0,0,738,3,40769,0,2510,0,2yrs 1mon,0,0,46,Divorced
38239,60383,62,Self employed,14/08/2018,11,0,0,825,4,0,0,0,0,1yrs 6mon,0,0,52,Divorced
53803,61383,62,Salaried,16/08/2018,11,0,0,15,1,20106,0,0,0,0yrs 1mon,0,0,37,Divorced
56513,65545,62,Salaried,29/09/2018,11,0,0,763,1,2501,0,0,0,0yrs 8mon,1,0,47,Divorced
58059,65845,62,Self employed,08/10/2018,11,0,0,300,7,579205,0,0,0,12yrs 9mon,0,0,60,Divorced
41094,60204,62,Self employed,31/08/2018,11,0,0,0,0,0,1,0,0,1yrs 4mon,0,0,40,Divorced
56513,63946,62,Salaried,17/10/2018,11,0,0,825,1,0,0,1300,0,0yrs 6mon,0,0,37,Divorced
